id_orgao;nom_orgao;cod_local;nom_local;cod_tipo_material;tipo_material;id_material;nom_material;saldo_inicial_valor;saldo_inicial_qtd;entrada_qtd;entrada_valor;saida_qtd;saida_valor;saldo_final_qtd;saldo_final_valor
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010002;ALMOXARIFADO GEREI - SDR15    ;10.02;PAPELARIA DE ESCRITORIO                                     ;8273001;PASTA REGISTRADORA AZ TAMANHO OFICIO COM LOMBADA DE APROX. 40MM;1.791,00;300;;0;300;1.791,00;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;25.02;SACOS, BOLSAS E ENVELOPES                                   ;15083005;SACO PLASTICO P/LIXO PACOTE C/05 UNID.,CAP.100 LITROS*;1.166,83;394;1800;2.266,74;2194;3.433,57;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;25.02;SACOS, BOLSAS E ENVELOPES                                   ;15083004;SACO PLASTICO P/LIXO PACOTE C/10 UNID., CAP.30 LITROS*;670,34;266;;0;266;670,34;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;25.02;SACOS, BOLSAS E ENVELOPES                                   ;15083003;SACO PLASTICO P/LIXO PACOTE C/10 UNID., CAP.50 LITROS*;187,65;139;2100;2.834,98;2239;3.022,63;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;25.02;SACOS, BOLSAS E ENVELOPES                                   ;15083006;SACO PLASTICO P/LIXO PACOTE C/20 UNID.,CAP.15 LITROS*;847,4;223;;0;223;847,4;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;16.02;ARTIGOS DE USO DOMESTICO - DIVERSOS                         ;11908010;LIXEIRA DE PLASTICO COM TAMPA,CAPACIDADE DE 50 LITROS;62,96;4;;0;4;62,96;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;16.02;ARTIGOS DE USO DOMESTICO - DIVERSOS                         ;11908006;LIXEIRA DE PLASTICO TELADA;35,46;6;;0;6;35,46;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;44.04;BARBANTES, CORDOES E CORDONES                               ;4391001;BARBANTE DE ALGODAO ROLO COM APROXIMADAMENTE 400 GRAMAS;8,48;2;105;653,1;107;661,58;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;36.04;COMBUSTIVEIS E LUBRIFICANTES - DIVERSOS                     ;29459004;SHAMPOO/SABAO LIQUIDO PARA VEICULOS EM GAL?O DE 5 LITROS;56,69;3;;0;3;56,69;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;36.01;COMBUSTIVEIS-SOLIDOS, LIQUIDOS E GASOSOS                    ;2330003;GAS GLP CARGA PARA BOTIJAO DE 13KG;0;;20;1.560,00;20;1.560,00;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;78.01;COMBUSTIVEL                                                 ;98876006;DIESEL DIESEL S-10;0;;455;1.425,50;455;1.425,50;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;78.01;COMBUSTIVEL                                                 ;98850002;GASOLINA GASOLINA COMUM;0;;3358;13.373,13;3358;13.373,13;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;78.02;OLEOS E LUBRIFICANTES                                       ;98965007;LUBRIFICANTES CONDICIONADOR/LUBRIFICANTES DE METAIS;0;;2;60;2;60;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;78.02;OLEOS E LUBRIFICANTES                                       ;98906009;OLEOS PARA MOTORES A GASOLINA, ALCOOL E GNV OLEO SAE 10 W-40 - 500ML;0;;9;180;9;180;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;22.02;BANDEIRAS E GALHARDETES                                     ;73911013;BANDEIRA DE SANTA CATARINA,C/03 PANOS,EM TECIDO SINTETICO;370;5;;0;5;370;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;22.02;BANDEIRAS E GALHARDETES                                     ;73911012;BANDEIRA DO BRASIL,COM 03 PANOS,TECIDO SINTETICO;370;5;;0;5;370;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;22.02;BANDEIRAS E GALHARDETES                                     ;73911051;BANDEIRA OFICIAL DO MUNICIPIO DE BLUMENAU;420;5;;0;5;420;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;39.05;COMPONENTES E ACESSORIOS                                    ;87971002;CAPACITOR DE VELOCIDADE PRA AR CONDICIONADO;0;;2;403,92;2;403,92;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;39.05;COMPONENTES E ACESSORIOS                                    ;26336001;COMPONENTES E ACESSORIOS DE CONDICIONAMENTO E REFRIGERACAO PARA REPOSICAO E MANUTENCAO (APLICACAO DIRETA);0;;6;1.123,50;6;1.123,50;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;39.06;CONDICIONAMENTO E REFRIGERACAO - DIVERSOS                   ;45039010;TUBO DE COBRE FLEXIVEL PARA INSTA??ES DE AR CONDICIONADO;0;;10;850;10;850;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;39.06;CONDICIONAMENTO E REFRIGERACAO - DIVERSOS                   ;120731001;TURBINA PARA AR CONDICIONADO TURBINA;0;;2;618;2;618;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.06;CONSERVACAO E LIMPEZA - DIVERSOS                            ;64556007;MATERIAIS PARA CONSERVACAO E LIMPEZA DIVERSOS ALCOOL C/70 INPM/LITRO, EMBALAGEM FRASCO 1 LITRO;73,34;19;;0;19;73,34;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.01;MATERIAIS DE LIMPEZA                                        ;14389001;AGUA SANITARIA COM NO MINIMO 2GR% IONS CLORO ATIVO EMBALAGEM DE 1 LITRO *;350,46;297;19750;24.531,88;20047;24.882,34;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.01;MATERIAIS DE LIMPEZA                                        ;14320003;DESINFETANTE LIQUIDO AROMA PINHO - EMBALAGEM COM 500 ML *;177,65;187;8708;10.420,12;8895;10.597,77;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.01;MATERIAIS DE LIMPEZA                                        ;14320002;DESINFETANTE LIQUIDO TIPO CREOLINA - EMBALAGEM COM 750 ML;0;;3000;52.980,00;3000;52.980,00;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.01;MATERIAIS DE LIMPEZA                                        ;28720002;DESODORIZADOR DE AR TIPO BOM AR,EM AEROSOL, LATA COM 500 ML;139,16;14;;0;14;139,16;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.01;MATERIAIS DE LIMPEZA                                        ;14346006;DETERGENTE LIQ.NEUTRO,BIODEGR.P/LIMP.DE ART.,UTENC.P/ PREP.DE ALIMENTO*;0;;4521;4.079,70;4521;4.079,70;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.01;MATERIAIS DE LIMPEZA                                        ;14346027;DETERGENTE LIQUIDO CONCENTRADO,P/LIMPEZA PESADA,C/TAMPA DOSADORA,500ML*;389,22;224;6462;5.945,04;6686;6.334,26;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.01;MATERIAIS DE LIMPEZA                                        ;14346022;DETERGENTE LIQUIDO,INSTANTANEO,P/LIMPEZA GERAL,MULTIUSO,FRASCO 500 ML*;405,48;306;6048;5.443,20;6354;5.848,68;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.01;MATERIAIS DE LIMPEZA                                        ;14435001;LIMPA VIDRO EM EMBALAGEM DE 500 ML*;0;;3468;6.762,60;3468;6.762,60;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.01;MATERIAIS DE LIMPEZA                                        ;14443001;LUSTRA MOVEIS CREMOSO EMBALAGEM DE 200 ML APROXIMADAMENTE.*;6,99;3;1036;1.398,60;1039;1.405,59;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.01;MATERIAIS DE LIMPEZA                                        ;29785001;NAFTALINA EMBALAGEM COM APROX.30 UNIDADES;143,16;144;;0;144;143,16;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.01;MATERIAIS DE LIMPEZA                                        ;14419003;SABAO EM BARRA COMUM, COM 200 GRAMAS*;43,4;70;1731;1.592,52;1801;1.635,92;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.01;MATERIAIS DE LIMPEZA                                        ;14419001;SABAO EM BARRA DE COCO, COM 200 GRAMAS*;0;;1245;1.145,40;1245;1.145,40;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.01;MATERIAIS DE LIMPEZA                                        ;14400002;SAPONACEO EM PO EMBALAGEM COM 300 GRAMAS *;19,32;21;4838;6.773,20;4859;6.792,52;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.08;MATERIAIS ESPECIFICOS PARA LAVANDERIA                       ;14427002;SABAO EM PO EMBALAGEM COM 1 KG  *;0;;8359;21.148,27;8359;21.148,27;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.02;UTENSILIOS DE LIMPEZA                                       ;55590001;ESCOVA PARA LIMPEZA DE VASO SANITARIO,COM CERDAS DE NYLON.*;25,6;9;2724;11.218,08;2733;11.243,68;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.02;UTENSILIOS DE LIMPEZA                                       ;14605001;ESCOVAO PARA LIMPEZA COM CERDAS DE NYLON E CABO DE APROX.1,20 M *;0;;624;4.162,08;624;4.162,08;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.02;UTENSILIOS DE LIMPEZA                                       ;14524005;ESPONJA DE ACO ESPONJA DE LA DE ACO PARA LIMPEZA PACOTE COM 8 UNIDADES;0;;2600;4.992,00;2600;4.992,00;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.02;UTENSILIOS DE LIMPEZA                                       ;14524004;ESPONJA DE ACO PACOTE COM 8 UNIDADES;0;;287;304,22;287;304,22;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.02;UTENSILIOS DE LIMPEZA                                       ;14524001;ESPONJA DE ACO PARA LIMPEZA*;0;;1012;1.072,72;1012;1.072,72;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.02;UTENSILIOS DE LIMPEZA                                       ;14532001;ESPONJA PARA LIMPEZA DUPLA FACE, COM MATERIAL ABRASIVO *;84;112;13148;10.476,96;13260;10.560,96;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.02;UTENSILIOS DE LIMPEZA                                       ;14583002;FLANELA PARA LIMPEZA PELUCIADA,COM BORDAS CHULEADAS,MED.APROX.0,60X0,40 METROS*;0;;4250;4.887,50;4250;4.887,50;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.02;UTENSILIOS DE LIMPEZA                                       ;14567001;LA DE ACO TIPO BOM-BRIL EMBALAGEM COM 8 UNIDADES*;0;;1299;1.376,94;1299;1.376,94;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.02;UTENSILIOS DE LIMPEZA                                       ;4316003;LUVA DE BORRACHA PARA LIMPEZA TAMANHO GRANDE *;0;;1100;1.562,00;1100;1.562,00;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.02;UTENSILIOS DE LIMPEZA                                       ;4316002;LUVA DE BORRACHA PARA LIMPEZA TAMANHO MEDIO *;0;;1100;1.562,00;1100;1.562,00;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.02;UTENSILIOS DE LIMPEZA                                       ;4316001;LUVA DE BORRACHA PARA LIMPEZA TAMANHO PEQUENO *;0;;1100;1.716,00;1100;1.716,00;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.02;UTENSILIOS DE LIMPEZA                                       ;11967001;PA PARA LIXO DE PLASTICO*;7,4;10;550;1.221,00;560;1.228,40;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.02;UTENSILIOS DE LIMPEZA                                       ;11967007;PA PARA LIXO TAMANHO MEDIO,CONCHA EM CHAPA DE METAO,C/CABO DE 50 CM APROX;16;2;;0;2;16;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.02;UTENSILIOS DE LIMPEZA                                       ;11819001;PANO DE COPA EM TECIDO DE ALGODAO, MED 0,70X0,50 M*;27,54;17;1244;2.400,92;1261;2.428,46;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.02;UTENSILIOS DE LIMPEZA                                       ;14591002;RODO DE BORRACHA COM 30 CM, COM CABO DE APROXIMADAMENTE 1,20 M *;20,35;5;909;2.690,64;914;2.710,99;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.02;UTENSILIOS DE LIMPEZA                                       ;14591001;RODO DE BORRACHA COM 60 CM;60;3;;0;3;60;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.02;UTENSILIOS DE LIMPEZA                                       ;102970001;RODO PLASTICO, COM CABO DE MADEIRA;18,92;2;;0;2;18,92;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.02;UTENSILIOS DE LIMPEZA                                       ;14630002;SACO DE TECIDO DE ALGODAO PRE-LAVADO PANO DE CHAO;0;;180;594;180;594;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.02;UTENSILIOS DE LIMPEZA                                       ;14630001;SACO DE TECIDO DE ALGODAO PRE-LAVADO PARA LIMPEZA*;55,17;14;1642;5.418,60;1656;5.473,77;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;18.02;UTENSILIOS DE LIMPEZA                                       ;14613013;VASSOURA COM CERDAS DE NYLON, CABO DE MADEIRA *;62,52;11;2098;8.454,94;2109;8.517,46;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;15.07;REFEITORIO E COZINHA - DIVERSOS                             ;19313001;FOSFORO DE USO DOMESTICO, CAIXA COM APROX.40 PALITOS;11,76;84;;0;84;11,76;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;15.03;UTENSILIOS MANUAIS DE COZINHA                               ;5320001;FILTRO DE PAPEL PARA CAFE TAMANHO GRANDE,EMBALAGEM COM 40 UNIDADES;0;;495;1.183,05;495;1.183,05;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;15.03;UTENSILIOS MANUAIS DE COZINHA                               ;5320002;FILTRO DE PAPEL PARA CAFE TAMANHO PEQUENO;275,6;130;;0;130;275,6;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;15.04;UTENSILIOS PARA SERVICOS DE MESA                            ;5436001;COPO PLASTICO DESCARTAVEL COR BRANCA,CAPACIDADE PARA NO MINIMO 200 ML *;1.084,00;400;1398;3.914,40;1798;4.998,40;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;15.04;UTENSILIOS PARA SERVICOS DE MESA                            ;5436002;COPO PLASTICO DESCARTAVEL COR BRANCA,CAPACIDADE PARA NO MINIMO 50 ML *;0;;640;684,8;640;684,8;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;15.04;UTENSILIOS PARA SERVICOS DE MESA                            ;5444001;GARRAFA TERMICA COM ALCA, CAPACIDADE 01 LITRO;0;;391;11.612,70;391;11.612,70;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;12.03;OBRAS,NORMAS E DESENHOS TECNICOS                            ;41831002;LIVRO (ATOS OFICIAIS) PADRONIZACAO E REDACAO,2002;54;9;;0;9;54;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;13.02;PROGRAMAS E SISTEMAS-APLICATIVOS                            ;79952001;CD CD PARA GRAVACAO CAPACIDADE 700 MEGA;84,37;124;;0;124;84,37;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;13.05;SUPRIMENTOS DE INFORMATICA                                  ;122025001;CARTAO MAGNETICO DIGITAL PARA CERTIFICADO DIGITAL;0;;2;374;2;374;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;13.05;SUPRIMENTOS DE INFORMATICA                                  ;4880001;"DISQUETE 3 1/2"" DUPLA FACE,ALTA DENSIDADE,CAIXA C/10 UNIDADES";37,17;7;;0;7;37,17;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;11.01;FORMULARIOS PADRONIZADOS DE USO COMUM DE TODOS OS USUARIOS  ;6769093;IMPRESSO MCP MODELO 003 - CAPA DE PROCESSO;0,45;3;;0;3;0,45;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;11.01;FORMULARIOS PADRONIZADOS DE USO COMUM DE TODOS OS USUARIOS  ;6769052;IMPRESSO MCP MODELO 015 - PEDIDO INTERNO DE MATERIAL;44,88;34;;0;34;44,88;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;11.01;FORMULARIOS PADRONIZADOS DE USO COMUM DE TODOS OS USUARIOS  ;6769018;IMPRESSO MCP MODELO 016 - CONTROLE DE ESTOQUE;4;50;;0;50;4;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;11.01;FORMULARIOS PADRONIZADOS DE USO COMUM DE TODOS OS USUARIOS  ;6769087;IMPRESSO MCP MODELO 027 - ENVELOPE OFICIO C/TIMBRE DO ESTADO;166,4;1664;;0;1664;166,4;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;11.01;FORMULARIOS PADRONIZADOS DE USO COMUM DE TODOS OS USUARIOS  ;6769088;IMPRESSO MCP MODELO 028 - ENVELOPE SACO C/TIMBRE DO ESTAO - TAM. PEQ.;136,36;974;;0;974;136,36;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;11.01;FORMULARIOS PADRONIZADOS DE USO COMUM DE TODOS OS USUARIOS  ;6769089;IMPRESSO MCP MODELO 029 - ENVELOPE SACO/TIMBRE DO ESTADO TAM. MEDIO;133,32;404;;0;404;133,32;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;11.01;FORMULARIOS PADRONIZADOS DE USO COMUM DE TODOS OS USUARIOS  ;6769091;IMPRESSO MCP MODELO 034 - AUTORIZACAO P/USO DE VEICULOS;3,4;2;;0;2;3,4;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;11.01;FORMULARIOS PADRONIZADOS DE USO COMUM DE TODOS OS USUARIOS  ;6769080;IMPRESSO MCP MODELO 091 - ENVELOPE CARTA OU CARTAO;154,9;1549;;0;1549;154,9;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;11.01;FORMULARIOS PADRONIZADOS DE USO COMUM DE TODOS OS USUARIOS  ;6769103;IMPRESSO MCP MODELO 139 - COPIA DE CHEQUE;56,7;21;;0;21;56,7;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;24.05;FILMES, FITAS, CDS - VIRGENS                                ;85464001;DVD - VIRGEM PARA GRAVACAO;48,85;50;;0;50;48,85;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;24.05;FILMES, FITAS, CDS - VIRGENS                                ;24902003;FITA CASSETE 60 MINUTOS;98,39;45;;0;45;98,39;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;19.03;ALIMENTOS NAO PERECIVEIS                                    ;1414002;ACUCARES ACUCAR REFINADO (EMB. C/ 1KG)  *;0;;80;132,8;80;132,8;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;19.03;ALIMENTOS NAO PERECIVEIS                                    ;103012003;AGUA MINERAL BOMBONA DE 20 LITROS*;0;;470;4.270,30;470;4.270,30;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;19.03;ALIMENTOS NAO PERECIVEIS                                    ;103012010;AGUA MINERAL SEM GAS 500ML;0;;200;216;200;216;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;19.03;ALIMENTOS NAO PERECIVEIS                                    ;1449005;CAFE TORRADO E MOIDO EMB.A VACUO PRENSADO EMB.500G;0;;99;1.275,12;99;1.275,12;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;55.06;PILHAS SECAS E BATERIAS                                     ;1694022;BATERIA SECA ALCALINA 9V,MOD.6 LR 61;127,58;15;;0;15;127,58;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;17.03;ARTIGOS DE PAPEL PARA HIGIENE PESSOAL E CORRELATOS          ;11975008;PAPEL HIGIENICO BRANCO, ROLO COM 30 METROS *;0;;188279;73.398,29;188279;73.398,29;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;17.03;ARTIGOS DE PAPEL PARA HIGIENE PESSOAL E CORRELATOS          ;11975006;PAPEL HIGIENICO FOLHA DUPLA,COR BRANCO,ALTA ALVURA,GOFRADO,PICOTADO,COM 30M*;0;;200;158;200;158;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;17.03;ARTIGOS DE PAPEL PARA HIGIENE PESSOAL E CORRELATOS          ;11975002;PAPEL HIGIENICO FOLHA SIMPLES,COR BRANCA(ALTA ALVURA),ROLO COM 30 METROS *;746,48;1622;177218;74.597,72;178840;75.344,20;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;17.03;ARTIGOS DE PAPEL PARA HIGIENE PESSOAL E CORRELATOS          ;11975005;PAPEL HIGIENICO TIPO ROLAO COM 500 METROS*;0;;18100;89.820,03;18100;89.820,03;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;17.03;ARTIGOS DE PAPEL PARA HIGIENE PESSOAL E CORRELATOS          ;11983002;PAPEL TOALHA INTERCALADA,FORMATO23 CM X 21 CM (APROX.);352;44;39999;305.474,96;40043;305.826,96;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;17.01;SABONETES, PERFUMES E COSMETICOS                            ;11711002;SABONETE EM BARRA, USO GERAL, 90 GRAMAS*;0;;1538;1.841,44;1538;1.841,44;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;17.01;SABONETES, PERFUMES E COSMETICOS                            ;11711005;SABONETE LIQUIDO,EMBALAGEM COM 5 LITROS*;302,84;31;2096;14.264,28;2127;14.567,12;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;17.01;SABONETES, PERFUMES E COSMETICOS                            ;11711009;SABONETE SABONETE EM BARRA 90 GR FRAGRANCIA SUAVE (DET);41,31;27;;0;27;41,31;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;27.03;LAMPADAS ELETRICAS E ACESSORIOS                             ;1902020;LAMPADA ELETRICA FLUORESCENTE, 32 WATTS, 220 VOLTS;125;25;;0;25;125;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;27.03;LAMPADAS ELETRICAS E ACESSORIOS                             ;1864063;REATOR ELETRONICO, 2X32W BIVOLT;280,5;15;;0;15;280,5;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;5630001;ALFINETE CORES DIVERSAS;4,8;2;;0;2;4,8;;0
8401;15 SEC.DE EST.DO DES.REG.-BLUMENAU                ;84010001;SDR 15-BLUMENAU               ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;78123003;ARQUIVO PARA DISQUETE EM ACRILICO,CAPACIDADE PARA 50 DISQUETE DE 3 1/2;0,01;6;;0;6;0,01;;0
